id,label,age,region
p20716,Person,23,west
p20717,Person,33,central
p20718,Person,41,east
p20719,Person,20,east
p20720,Person,34,north
p20721,Person,63,east
p20722,Person,44,west
p20723,Person,58,north
p20724,Person,31,south
p20725,Person,42,east
p20726,Person,41,central
p20727,Person,62,east
p20728,Person,68,central
p20729,Person,31,east
p20730,Person,23,south
p20731,Person,61,north
p20732,Person,47,north
p20733,Person,38,north
p20734,Person,52,central
p20735,Person,56,south
p20736,Person,74,north
p20737,Person,34,south
p20738,Person,35,west
p20739,Person,39,west
p20740,Person,37,south
p20741,Person,36,north
p20742,Person,35,east
p20743,Person,60,west
p20744,Person,21,north
p20745,Person,31,east
p20746,Person,43,south
p20747,Person,27,south
p20748,Person,22,west
p20749,Person,75,south
p20750,Person,32,west
p20751,Person,72,central
p20752,Person,39,north
p20753,Person,28,south
p20754,Person,41,west
p20755,Person,27,central
p20756,Person,58,west
p20757,Person,72,west
p20758,Person,37,north
p20759,Person,22,south
p20760,Person,25,south
p20761,Person,60,east
p20762,Person,53,central
p20763,Person,29,west
p20764,Person,55,west
p20765,Person,47,north
p20766,Person,57,south
p20767,Person,67,east
p20768,Person,22,east
p20769,Person,48,west
p20770,Person,24,south
p20771,Person,69,west
p20772,Person,20,north
p20773,Person,38,east
p20774,Person,24,north
p20775,Person,30,central
p20776,Person,76,north
p20777,Person,64,west
p20778,Person,67,south
p20779,Person,69,south
p20780,Person,61,west
p20781,Person,67,north
p20782,Person,62,west
p20783,Person,53,east
p20784,Person,33,central
p20785,Person,59,central
p20786,Person,66,north
p20787,Person,51,west
p20788,Person,51,south
p20789,Person,71,west
p20790,Person,30,west
p20791,Person,22,north
p20792,Person,60,south
p20793,Person,30,west
p20794,Person,43,south
p20795,Person,36,central
p20796,Person,68,north
p20797,Person,75,west
p20798,Person,71,west
p20799,Person,19,north
p20800,Person,27,south
p20801,Person,44,south
p20802,Person,39,east
p20803,Person,58,south
p20804,Person,47,east
p20805,Person,75,south
p20806,Person,55,east
p20807,Person,34,west
p20808,Person,42,west
p20809,Person,55,west
p20810,Person,54,central
p20811,Person,75,central
p20812,Person,53,north
p20813,Person,68,west
p20814,Person,26,central
p20815,Person,35,north
p20816,Person,39,central
p20817,Person,70,east
p20818,Person,41,east
p20819,Person,64,north
p20820,Person,37,south
p20821,Person,27,south
p20822,Person,58,central
p20823,Person,56,east
p20824,Person,20,central
p20825,Person,46,north
p20826,Person,41,south
p20827,Person,35,east
p20828,Person,32,central
p20829,Person,33,east
p20830,Person,64,south
p20831,Person,63,south
p20832,Person,70,west
p20833,Person,53,central
p20834,Person,47,central
p20835,Person,73,east
p20836,Person,18,central
p20837,Person,35,central
p20838,Person,49,central
p20839,Person,52,west
p20840,Person,55,central
p20841,Person,45,central
p20842,Person,48,north
p20843,Person,31,central
p20844,Person,70,central
p20845,Person,65,south
p20846,Person,19,west
p20847,Person,54,south
p20848,Person,25,west
p20849,Person,20,west
p20850,Person,48,south
p20851,Person,35,north
p20852,Person,60,south
p20853,Person,59,west
p20854,Person,42,central
p20855,Person,73,north
p20856,Person,36,north
p20857,Person,21,east
p20858,Person,65,south
p20859,Person,65,east
p20860,Person,66,central
p20861,Person,35,central
p20862,Person,67,central
p20863,Person,21,south
p20864,Person,52,east
p20865,Person,39,central
p20866,Person,19,central
p20867,Person,39,south
p20868,Person,46,east
p20869,Person,69,north
p20870,Person,71,south
p20871,Person,18,central
p20872,Person,52,west
p20873,Person,40,south
p20874,Person,39,west
p20875,Person,64,west
p20876,Person,72,north
p20877,Person,67,north
p20878,Person,60,central
p20879,Person,18,north
p20880,Person,52,south
p20881,Person,55,north
p20882,Person,41,central
p20883,Person,73,west
p20884,Person,61,central
p20885,Person,44,west
p20886,Person,60,south
p20887,Person,68,west
p20888,Person,51,central
p20889,Person,70,west
p20890,Person,42,south
p20891,Person,28,north
p20892,Person,38,east
p20893,Person,25,south
p20894,Person,55,north
p20895,Person,45,central
p20896,Person,74,central
p20897,Person,22,central
p20898,Person,20,south
p20899,Person,43,central
p20900,Person,43,south
p20901,Person,49,east
p20902,Person,47,south
p20903,Person,60,north
p20904,Person,54,east
p20905,Person,38,east
p20906,Person,60,west
p20907,Person,50,west
p20908,Person,44,north
p20909,Person,41,south
p20910,Person,51,south
p20911,Person,42,central
p20912,Person,21,south
p20913,Person,42,north
p20914,Person,47,north
p20915,Person,48,west
p20916,Person,61,west
p20917,Person,26,north
p20918,Person,59,east
p20919,Person,32,east
p20920,Person,46,east
p20921,Person,28,south
p20922,Person,32,north
p20923,Person,52,central
p20924,Person,52,east
p20925,Person,56,south
p20926,Person,40,east
p20927,Person,61,central
p20928,Person,29,central
p20929,Person,65,west
p20930,Person,41,south
p20931,Person,47,central
p20932,Person,30,west
p20933,Person,39,east
p20934,Person,44,west
p20935,Person,58,west
p20936,Person,55,west
p20937,Person,34,west
p20938,Person,59,central
p20939,Person,77,south
p20940,Person,54,east
p20941,Person,65,south
p20942,Person,41,east
p20943,Person,62,north
p20944,Person,49,north
p20945,Person,45,east
p20946,Person,67,west
p20947,Person,41,east
p20948,Person,46,central
p20949,Person,24,east
p20950,Person,33,east
p20951,Person,50,west
p20952,Person,65,east
p20953,Person,77,south
p20954,Person,72,south
p20955,Person,26,west
p20956,Person,73,west
p20957,Person,49,north
p20958,Person,38,central
p20959,Person,76,south
p20960,Person,37,central
p20961,Person,61,east
p20962,Person,29,east
p20963,Person,57,west
p20964,Person,47,central
p20965,Person,32,north
p20966,Person,24,south
p20967,Person,48,west
p20968,Person,76,south
p20969,Person,37,east
p20970,Person,66,north
p20971,Person,41,central
p20972,Person,66,south
p20973,Person,50,east
p20974,Person,36,west
p20975,Person,23,north
p20976,Person,41,east
p20977,Person,63,east
p20978,Person,67,west
p20979,Person,61,south
p20980,Person,22,west
p20981,Person,59,north
p20982,Person,58,east
p20983,Person,76,east
p20984,Person,58,central
p20985,Person,20,east
p20986,Person,51,west
p20987,Person,64,south
p20988,Person,50,east
p20989,Person,63,central
p20990,Person,37,north
p20991,Person,40,south
p20992,Person,47,north
p20993,Person,72,central
p20994,Person,44,north
p20995,Person,26,east
p20996,Person,71,east
p20997,Person,21,south
p20998,Person,62,central
p20999,Person,75,east
p21000,Person,44,east
p21001,Person,30,north
p21002,Person,33,central
p21003,Person,27,west
p21004,Person,74,central
p21005,Person,36,north
p21006,Person,40,central
p21007,Person,69,south
p21008,Person,55,central
p21009,Person,75,east
p21010,Person,64,central
p21011,Person,56,north
p21012,Person,43,west
p21013,Person,55,west
p21014,Person,51,central
p21015,Person,53,east
p21016,Person,65,central
p21017,Person,33,east
p21018,Person,53,central
p21019,Person,20,west
p21020,Person,76,central
p21021,Person,33,east
p21022,Person,72,south
p21023,Person,18,south
p21024,Person,30,central
p21025,Person,35,west
p21026,Person,22,north
p21027,Person,36,east
p21028,Person,19,central
p21029,Person,62,west
p21030,Person,61,east
p21031,Person,61,central
p21032,Person,22,east
p21033,Person,76,east
p21034,Person,64,west
p21035,Person,39,central
p21036,Person,39,central
p21037,Person,40,west
p21038,Person,67,west
p21039,Person,43,west
p21040,Person,21,west
p21041,Person,61,east
p21042,Person,42,central
p21043,Person,34,north
p21044,Person,70,west
p21045,Person,18,south
p21046,Person,70,east
p21047,Person,65,north
p21048,Person,35,east
p21049,Person,47,west
p21050,Person,61,central
p21051,Person,37,west
p21052,Person,75,west
p21053,Person,27,north
p21054,Person,41,east
p21055,Person,30,east
p21056,Person,29,east
p21057,Person,50,west
p21058,Person,64,east
p21059,Person,67,east
p21060,Person,18,east
p21061,Person,36,central
p21062,Person,24,central
p21063,Person,26,central
p21064,Person,52,west
p21065,Person,56,north
p21066,Person,25,central
p21067,Person,31,west
p21068,Person,36,north
p21069,Person,20,west
p21070,Person,20,east
p21071,Person,71,central
p21072,Person,43,west
p21073,Person,61,east
p21074,Person,70,central
p21075,Person,60,central
p21076,Person,38,north
p21077,Person,57,east
p21078,Person,34,south
p21079,Person,65,east
p21080,Person,36,south
p21081,Person,66,west
p21082,Person,22,central
p21083,Person,68,west
p21084,Person,62,north
p21085,Person,44,east
p21086,Person,40,central
p21087,Person,49,west
p21088,Person,34,north
p21089,Person,52,north
p21090,Person,18,west
p21091,Person,25,central
p21092,Person,22,east
p21093,Person,62,south
p21094,Person,61,central
p21095,Person,60,west
p21096,Person,34,south
p21097,Person,69,south
p21098,Person,73,west
p21099,Person,63,central
p21100,Person,50,north
p21101,Person,37,west
p21102,Person,35,west
p21103,Person,28,east
p21104,Person,31,central
p21105,Person,48,west
p21106,Person,52,south
p21107,Person,39,east
p21108,Person,29,south
p21109,Person,53,south
p21110,Person,38,east
p21111,Person,43,east
p21112,Person,64,east
p21113,Person,61,south
p21114,Person,77,central
p21115,Person,42,south
p21116,Person,39,central
p21117,Person,26,east
p21118,Person,37,south
p21119,Person,53,south
p21120,Person,39,central
p21121,Person,36,central
p21122,Person,26,east
p21123,Person,68,east
p21124,Person,30,central
p21125,Person,77,west
p21126,Person,74,west
p21127,Person,76,south
p21128,Person,33,central
p21129,Person,43,central
p21130,Person,26,central
p21131,Person,45,north
p21132,Person,44,west
p21133,Person,44,central
p21134,Person,19,west
p21135,Person,33,south
p21136,Person,28,west
p21137,Person,21,central
p21138,Person,30,central
p21139,Person,70,north
p21140,Person,74,south
p21141,Person,45,north
p21142,Person,69,south
p21143,Person,35,east
p21144,Person,38,north
p21145,Person,48,north
p21146,Person,52,central
p21147,Person,67,east
p21148,Person,25,south
p21149,Person,28,east
p21150,Person,50,west
p21151,Person,66,central
p21152,Person,38,north
p21153,Person,43,east
p21154,Person,21,south
p21155,Person,38,central
p21156,Person,22,south
p21157,Person,64,south
p21158,Person,55,south
p21159,Person,52,east
p21160,Person,65,west
p21161,Person,31,east
p21162,Person,50,north
p21163,Person,57,east
p21164,Person,52,south
p21165,Person,23,east
p21166,Person,76,central
p21167,Person,44,west
p21168,Person,55,east
p21169,Person,34,west
p21170,Person,48,south
p21171,Person,40,west
p21172,Person,36,central
p21173,Person,69,central
p21174,Person,28,east
p21175,Person,42,central
p21176,Person,37,central
p21177,Person,68,east
p21178,Person,58,south
p21179,Person,76,central
p21180,Person,55,west
p21181,Person,44,north
p21182,Person,37,south
p21183,Person,63,west
p21184,Person,61,east
p21185,Person,62,east
p21186,Person,22,north
p21187,Person,30,north
p21188,Person,71,east
p21189,Person,66,east
p21190,Person,76,central
p21191,Person,35,east
p21192,Person,37,east
p21193,Person,58,north
p21194,Person,18,central
p21195,Person,68,west
p21196,Person,67,north
p21197,Person,26,south
p21198,Person,33,east
p21199,Person,40,west
p21200,Person,60,south
p21201,Person,45,south
p21202,Person,22,central
p21203,Person,63,central
p21204,Person,32,east
p21205,Person,41,central
p21206,Person,60,south
p21207,Person,72,west
p21208,Person,24,north
p21209,Person,37,west
p21210,Person,43,east
p21211,Person,46,west
p21212,Person,70,west
p21213,Person,44,west
p21214,Person,37,west
p21215,Person,47,north
p21216,Person,73,east
p21217,Person,29,central
p21218,Person,26,east
p21219,Person,69,central
p21220,Person,51,central
p21221,Person,56,east
p21222,Person,57,south
p21223,Person,32,east
p21224,Person,22,north
p21225,Person,61,central
p21226,Person,68,south
p21227,Person,25,south
p21228,Person,44,west
p21229,Person,28,west
p21230,Person,77,north
p21231,Person,56,east
p21232,Person,25,east
p21233,Person,18,west
p21234,Person,22,north
p21235,Person,65,south
p21236,Person,42,east
p21237,Person,77,south
p21238,Person,59,south
p21239,Person,39,north
p21240,Person,35,north
p21241,Person,18,north
p21242,Person,67,central
p21243,Person,55,central
p21244,Person,39,south
p21245,Person,64,west
p21246,Person,48,north
p21247,Person,18,south
p21248,Person,40,north
p21249,Person,74,north
p21250,Person,51,west
p21251,Person,49,south
p21252,Person,23,east
p21253,Person,26,east
p21254,Person,34,west
p21255,Person,31,south
p21256,Person,21,east
p21257,Person,55,central
p21258,Person,73,central
p21259,Person,24,east
p21260,Person,46,north
p21261,Person,41,south
p21262,Person,27,south
p21263,Person,32,north
p21264,Person,73,south
p21265,Person,39,east
p21266,Person,52,south
p21267,Person,64,west
p21268,Person,19,central
p21269,Person,67,north
p21270,Person,41,north
p21271,Person,52,north
p21272,Person,19,north
p21273,Person,70,south
p21274,Person,38,north
p21275,Person,48,central
p21276,Person,71,east
p21277,Person,44,south
p21278,Person,73,north
p21279,Person,70,south
p21280,Person,18,east
p21281,Person,66,east
p21282,Person,31,north
p21283,Person,61,central
p21284,Person,70,north
p21285,Person,18,north
p21286,Person,52,south
p21287,Person,72,north
p21288,Person,37,central
p21289,Person,22,west
p21290,Person,25,west
p21291,Person,68,north
p21292,Person,42,west
p21293,Person,53,south
p21294,Person,49,south
p21295,Person,46,west
p21296,Person,44,east
p21297,Person,33,east
p21298,Person,22,west
p21299,Person,75,south
p21300,Person,33,north
p21301,Person,20,central
p21302,Person,44,south
p21303,Person,34,east
p21304,Person,27,east
p21305,Person,46,east
p21306,Person,32,west
p21307,Person,61,central
p21308,Person,48,south
p21309,Person,26,north
p21310,Person,47,east
p21311,Person,27,east
p21312,Person,41,east
p21313,Person,60,east
p21314,Person,47,west
p21315,Person,51,north
p21316,Person,29,north
p21317,Person,56,west
p21318,Person,22,east
p21319,Person,52,south
p21320,Person,63,east
p21321,Person,64,west
p21322,Person,50,north
p21323,Person,34,south
p21324,Person,43,south
p21325,Person,23,east
p21326,Person,20,central
p21327,Person,18,west
p21328,Person,73,south
p21329,Person,68,south
p21330,Person,31,east
p21331,Person,39,south
p21332,Person,49,central
p21333,Person,40,west
p21334,Person,29,east
p21335,Person,52,south
p21336,Person,34,north
p21337,Person,50,west
p21338,Person,76,east
p21339,Person,76,central
p21340,Person,49,north
p21341,Person,40,central
p21342,Person,66,east
p21343,Person,70,south
p21344,Person,61,west
p21345,Person,26,central
p21346,Person,39,central
p21347,Person,65,south
p21348,Person,43,north
p21349,Person,37,central
p21350,Person,33,north
p21351,Person,65,east
p21352,Person,57,south
p21353,Person,55,central
p21354,Person,48,west
p21355,Person,56,north
p21356,Person,48,central
p21357,Person,74,north
p21358,Person,25,west
p21359,Person,27,central
p21360,Person,75,north
p21361,Person,72,west
p21362,Person,64,west
p21363,Person,70,east
p21364,Person,55,north
p21365,Person,49,east
p21366,Person,45,south
p21367,Person,66,west
p21368,Person,55,west
p21369,Person,49,east
p21370,Person,41,central
p21371,Person,23,east
p21372,Person,39,central
p21373,Person,30,north
p21374,Person,43,south
p21375,Person,53,east
p21376,Person,22,east
p21377,Person,26,west
p21378,Person,60,west
p21379,Person,45,west
p21380,Person,68,north
p21381,Person,48,east
p21382,Person,58,south
p21383,Person,21,south
p21384,Person,52,south
p21385,Person,28,north
p21386,Person,41,south
p21387,Person,31,central
p21388,Person,66,central
p21389,Person,27,central
p21390,Person,54,south
p21391,Person,38,central
p21392,Person,51,west
p21393,Person,77,west
p21394,Person,25,south
p21395,Person,74,west
p21396,Person,33,south
p21397,Person,49,west
p21398,Person,34,west
p21399,Person,18,north
p21400,Person,26,north
p21401,Person,23,west
